timestamp,retailer,product_id,item_id,product_name,brand,category,category_path,net_quantity,unit,price,regular_price,card_price,on_sale,available,available_qty,ean,url,teasers,seller_id,seller_name,scraper_version
2026-09-19 22:11:08-0500,metro,1003705,39242453,Algas Nori Bárcidda 10 Hojas,Bárcidda,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",,,13.9,13.9,,False,True,100,6924006800201,https://www.metro.pe/algas-nori-b-rcidda-10-hojas-981108/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961733,39200231,Comino Molido Toña 50g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.05,kg,7.9,7.9,,False,True,100,7753459128001,https://www.metro.pe/comino-molido-tona-50g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961724,39200222,Pimienta Negra Molida Toña 18g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.018,kg,3.9,3.9,,False,True,100,7753459118972,https://www.metro.pe/pimienta-negra-molida-tona-18g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961722,39200220,Pimentón Molido Paprika Toña 18g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.018,kg,3.5,3.5,,False,True,100,7753459118989,https://www.metro.pe/pimenton-molido-paprika-tona-18g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961716,39200214,Hongos Secos Toña 13g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.013,kg,3.7,3.7,,False,True,100,7753459119108,https://www.metro.pe/hongos-secos-tona-13g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961714,39200212,Laurel en Hojas Toña 5g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.005,kg,2.9,2.9,,False,True,99999,7753459118828,https://www.metro.pe/laurel-en-hojas-tona-5g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961713,39200211,Ajo en Polvo Toña 18g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.018,kg,4.7,4.7,,False,True,100,7753459119092,https://www.metro.pe/ajo-en-polvo-tona-18g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961694,39200192,Canela Molida Cuisine & Co 8g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.008,kg,3.4,3.4,,False,True,100,2050044004883,https://www.metro.pe/canela-molida-cuisine-co-8g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961685,39200183,Maní Tostado Cuisine & Co 100g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.1,kg,4.2,4.2,,False,True,100,2050044004791,https://www.metro.pe/mani-tostado-cuisine-co-100g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961682,39200180,Romero en Hojas Secas Cuisine & Co 4g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.004,kg,3.5,3.5,,False,True,99999,2050044004760,https://www.metro.pe/romero-en-hojas-secas-cuisine-co-4g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
